Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-04-30,171.2216339111328,172.358576839026,168.37445835710867,171.97641286410976,53875900
2020-05-01,166.78848266601562,170.6770532828169,166.25343263355887,167.96365086487415,39370500
2020-05-04,170.8681640625,171.0210355260861,166.05282958853937,166.71207501895736,30372900
2020-05-05,172.7025909423828,175.46376818060912,171.88092498678816,172.56883204629187,36839200
2020-05-06,174.40325927734375,175.98926815064524,173.53383367593662,173.96377197617133,32139300
2020-05-07,175.41598510742188,176.32363567923608,174.44144780720723,175.96056961906066,28316000
2020-05-08,176.44784545898438,176.75358839340512,175.18669230106266,176.73447581534745,30877800
2020-05-11,178.416015625,179.15168215521967,174.69941408559305,174.98602983574403,30892700
2020-05-12,174.37457275390625,178.7026458758745,174.17394171252047,178.4733532571479,32038200
2020-05-13,171.73760986328125,175.84593946836443,168.6706898038396,174.4128022511465,44711500
2020-05-14,172.4827880859375,172.63565950858856,167.84897331484848,169.62606351195856,41873900
2020-05-15,174.99560546875,178.7217562636514,169.11018534979667,171.07835805575098,46610400
2020-05-18,176.66757202148438,177.900063380911,175.75992153773632,177.47012521267487,35264500
2020-05-19,175.44464111328125,178.28225361895426,175.31088223935092,176.7822298525847,26799100
2020-05-20,177.878173828125,178.06021242897378,176.23026544675045,177.06379523039917,31261300
2020-05-21,175.74160766601562,178.84580979735307,175.60747628733446,177.62903717838725,29119500
2020-05-22,175.8182830810547,176.7284760958556,174.88893888010873,175.51170329124758,20826900
2020-05-26,173.95962524414062,178.68298066486196,173.50932380161322,178.52968344629363,36073600
2020-05-27,174.1895294189453,174.36199241787568,169.19791195003077,172.64701111716175,39517100
2020-05-28,173.7967071533203,176.4314423283632,172.81947045060082,173.1643818219209,33810200
2020-05-29,175.5691680908203,176.54641939540448,172.84820877608945,175.070959536825,42130400
2020-06-01,175.1667938232422,175.3296666226282,173.85422121574976,174.88894080958718,22622400
2020-06-02,177.15963745117188,177.2458616590399,173.74885456048523,176.52729735501674,30794600
2020-06-03,177.5907440185547,178.14643541027866,175.88535285257194,177.07338423686727,27311000
2020-06-04,175.25303649902344,178.05064502079156,174.65902803636578,176.57519945833528,28761800
2020-06-05,179.3536376953125,179.86142193992043,174.3811706403524,174.96560349423308,39893600
2020-06-08,180.4650115966797,180.64705020721627,176.70931764506904,178.14644610396618,33211600
2020-06-09,181.8446502685547,182.70692146306783,179.41110465156908,180.12009326030233,29783900
2020-06-10,188.58956909179688,190.19916052822197,183.00392819778034,183.1189084127419,43872300
2020-06-11,178.46266174316406,187.55488742790675,178.2710474901703,185.0351314935396,52854700
2020-06-12,179.87098693847656,183.6841633450866,177.4182756432563,182.55361479083015,43373600
2020-06-15,181.0207061767578,182.82191188812118,176.29733629086138,176.8434521319893,32770200
2020-06-16,185.4566650390625,187.38241212735116,183.43510352839542,184.80515912919145,42556700
2020-06-17,186.09854125976562,188.09136094484612,185.571591286918,186.855422406783,25687800
2020-06-18,188.09136962890625,188.25424242453795,185.86860404780714,185.86860404780714,23061600
2020-06-19,186.97042846679688,190.93690289131283,186.2231227505278,190.26624578943395,44441100
2020-06-22,192.16323852539062,192.3452625118136,187.04705023846324,187.58357584297067,32818900
2020-06-23,193.44711303710938,195.4016016937382,192.98722131383118,193.61956146891652,30917400
2020-06-24,189.54766845703125,194.73091552273308,188.3213199494767,193.1500799897967,36740600
2020-06-25,191.94285583496094,192.2015430271898,187.27698387837606,189.50932496716712,27803900
2020-06-26,188.10096740722656,191.51175016326752,186.71174606480238,191.35845294251277,54675800
2020-06-29,190.1225128173828,190.2087370145891,185.4374747192305,187.57400155895849,26701600
2020-06-30,194.97998046875,195.83267600358784,189.45183750006225,189.585968889164,34310300
2020-07-01,196.12013244628906,197.70098256301688,193.31294846872325,194.6255211499115,32061200
2020-07-02,197.61474609375,199.3009862383214,196.40756340598136,197.05905464785508,29315800
2020-07-06,201.86863708496094,202.28062150330317,199.3680330335427,200.0770216548245,31897600
2020-07-07,199.52133178710938,205.67223975704346,199.27223478705542,201.62911724228758,33600700
2020-07-08,203.9093780517578,204.32134787899562,199.94290390142638,201.26506682461263,33600000
2020-07-09,205.3369140625,207.31056807147002,202.6063642381437,207.2626608673324,33121700
2020-07-10,204.71417236328125,205.1069910138822,202.23273387739715,204.66626515382762,26177600
2020-07-13,198.39080810546875,206.75489197026513,197.84469225248222,205.49021185970298,38135600
2020-07-14,199.61709594726562,200.09613864008918,193.5619892927489,197.4901452215912,37591800
2020-07-15,199.32012939453125,202.47223932553388,196.43629689144993,200.77642365546433,32179400
2020-07-16,195.37281799316406,197.07820922824786,193.8302995592707,196.79078061823034,29940700
2020-07-17,194.37643432617188,196.44588835771034,192.94888134945083,195.89978710275213,31635300
2020-07-20,202.73095703125,203.40161415385268,194.500989064933,196.40758503133026,36884800
2020-07-21,200.0004119873047,204.97287965914356,199.31058903749874,204.70461680302228,37990400
2020-07-22,202.87464904785156,203.40159911208116,199.65548047819092,200.4315275640437,49605700
2020-07-23,194.05068969726562,202.07945330485066,193.67703682350515,198.50579739742565,67457000
2020-07-24,192.8626708984375,194.3572823797303,189.2315175967975,192.01955073187074,39827000
2020-07-27,195.30577087402344,195.42073647697526,192.4410894402469,193.0255222872974,30160900
2020-07-28,193.55242919921875,196.1200912211143,193.28416643929606,195.07578157575637,23251400
2020-07-29,195.5069580078125,196.07222504023824,193.54287947526808,194.01234671295202,19632600
2020-07-30,195.35366821289062,195.8902084845765,191.20517000040866,192.57522553299125,25079600
2020-07-31,196.41714477539062,196.50338359930274,190.66863055545073,195.8327119115943,51044000
2020-08-03,207.4638671875,208.5177672855925,201.6195532977186,202.6542875887838,78983000
2020-08-04,204.35008239746094,205.76805968906118,201.49499124627997,205.19320244984735,49280100
2020-08-05,204.0147705078125,205.9884247031007,202.70219778204324,205.89261028578034,28806400
2020-08-06,207.28182983398438,207.30098102055055,202.68301593193615,203.4398971396391,32656800
2020-08-07,203.5740509033203,206.65908810961207,202.08901510463994,205.84472401430398,27820400
2020-08-10,199.52133178710938,202.9991872906506,197.70097494382514,202.7979828765569,36716500
2020-08-11,194.85543823242188,198.94645288740764,194.62549244411483,198.47700033771494,36446500
2020-08-12,200.42193603515625,201.46624586718303,196.16803348282602,196.68539329251882,28013100
2020-08-13,199.95248413085938,202.4914200259943,199.4255340681538,200.66147281697482,22588900
2020-08-14,200.14407348632812,200.80515488112698,198.81233510377172,200.00994208877663,17958900
2020-08-17,201.4662322998047,202.33809367629547,200.16323534106616,200.81474113004822,20184800
2020-08-18,202.62554931640625,203.4590791946227,200.44111509683887,201.70578061484903,21336200
2020-08-19,201.39622497558594,203.70119775008826,200.96404715991875,203.1153521518743,27627600
2020-08-20,206.08299255371094,206.486359497437,200.63751683155905,201.24255991986493,26981500
2020-08-21,204.58477783203125,207.6868712742593,204.42151129871056,205.3915117571103,36249300
2020-08-24,205.2282257080078,206.9857624413079,204.01811028089563,206.28465870337072,25460100
2020-08-25,207.8981170654297,208.03257269130896,204.6615686502585,204.6615686502585,23043700
2020-08-26,212.39285278320312,213.29563282237825,208.7529363993586,209.25234943998984,39600800
2020-08-27,217.60784912109375,221.996877878363,210.7121563384658,214.0639640119184,57602200
2020-08-28,219.84556579589844,221.5070567026336,217.60782798340068,219.14446197448822,26292900
2020-08-31,216.59939575195312,219.6438674038165,215.4277044973474,218.01118743324744,28774200
2020-09-01,218.2704620361328,218.443327279092,215.54291052585035,216.58014594729897,25725500
2020-09-02,222.47702026367188,223.6391126240995,218.34730519112438,218.94274948158068,34080800
2020-09-03,208.6953125,220.2297327555322,206.4479758220128,220.19132313183147,58400300
2020-09-04,205.76602172851562,209.71327248647975,197.06478646829672,206.5823688667437,59664100
2020-09-08,194.635009765625,201.71316552248584,194.19321854077597,198.32294873345126,52924300
2020-09-09,202.92323303222656,206.33266139810954,198.5149935221353,199.37936369275369,45679000
2020-09-10,197.2376708984375,206.23664380972983,196.02757016424147,204.94969453481173,35461500
2020-09-11,195.9507293701172,200.36858241370766,193.2712154622294,198.99520056074192,33620100
2020-09-14,197.276123046875,200.91603915871082,195.9507639688681,196.15245478035206,30375800
2020-09-15,200.5126495361328,201.47305115845535,198.7359006730098,200.16690436591406,21823900
2020-09-16,196.93035888671875,202.30859926907064,196.53659069787514,202.27978839228365,26328100
2020-09-17,194.8751220703125,196.23889079299036,192.04193984656638,192.12837248673094,34011300
2020-09-18,192.45484924316406,195.58575274761841,188.47878775891647,194.7694202940121,55225300
2020-09-21,194.51974487304688,194.68302605051372,188.603681812148,189.38160480843675,39839700
2020-09-22,199.2064971923828,199.85957789773718,194.0779561891913,196.93994884068002,33517100
2020-09-23,192.64695739746094,199.85958294103887,192.1091348351066,199.6674908934274,30803800
2020-09-24,195.14401245117188,197.4297730540802,191.312004614749,191.93627447628725,31202500
2020-09-25,199.5906982421875,200.762374892185,194.51976353210432,195.4897786762094,29437300
2020-09-28,201.14651489257812,204.15257661161684,199.82115598560364,202.52949555123575,32004900
2020-09-29,199.05284118652344,201.75158213940978,198.62066337388762,201.060091777366,24221900
2020-09-30,202.0012969970703,203.5859539847825,198.3613662452076,199.50424664506053,33829100
2020-10-01,204.04690551757812,205.51631861414103,202.95204841318687,205.0361178726613,27158400
2020-10-02,198.0251922607422,202.63512249946268,197.40092247840468,199.76351667166438,33154800
2020-10-05,202.04928588867188,202.0780967632502,198.7839117756681,199.01441342685956,21331600
2020-10-06,197.7563018798828,201.85720626234854,196.70946762700416,200.55107412232323,28554300
2020-10-07,201.52108764648438,201.78999894635191,198.5342378151438,198.86077087147342,25681100
2020-10-08,202.24136352539062,202.82720906682906,200.0708612618894,202.17412838157995,19925800
2020-10-09,207.26426696777344,207.31228997869036,202.86562588087534,202.86562588087534,26458000
2020-10-12,212.63291931152344,214.99551381701423,208.22467925795232,210.1262704204517,40461400
2020-10-13,214.0351104736328,216.29206019364605,211.70132686372915,213.90065482996604,28950800
2020-10-14,212.11428833007812,215.34123814572501,210.45279774080467,214.16954707456625,23421700
2020-10-15,210.96180725097656,211.63408540270825,207.45633281301943,208.50318163632085,22733100
2020-10-16,210.96180725097656,213.48765335352311,210.6352742422161,211.43239462990644,26057900
2020-10-19,205.73724365234375,213.49729078125034,205.25704282497009,211.6917309808641,27625800
2020-10-20,206.1501922607422,208.762485717726,204.6519681481178,207.25466286499275,22753500
2020-10-21,206.29428100585938,208.33032785047115,204.68079858489867,204.68079858489867,22724900
2020-10-22,206.38070678710938,207.50437494166468,203.31702322631105,205.45871476937464,22351500
2020-10-23,207.66763305664062,207.71565606736684,204.71920777648762,206.51515407203826,18879600
2020-10-26,201.76116943359375,207.773278160453,199.85957837314115,205.38188756074356,37111600
2020-10-27,204.80564880371094,206.169417367795,202.0012777861424,203.21137857142563,36700300
2020-10-28,194.65420532226562,200.57028318372602,194.0971852443019,199.4466149775165,51195600
2020-10-29,196.6134033203125,199.14886278527578,195.31685538687805,195.98914818469706,31432600
2020-10-30,194.4525146484375,196.20043795376327,191.71536420515818,195.44172713182547,36953700
2020-11-02,194.31808471679688,197.15126690290424,192.19559043535799,196.20046391002245,30842200
2020-11-03,198.25567626953125,199.8787571628411,195.07674962266472,195.81626288712982,27512000
2020-11-04,207.8213348388672,209.6749178433653,204.00853870537858,205.54518737269615,42311800
2020-11-05,214.44808959960938,215.2452247708473,212.39283054343502,213.24758747206437,36080100
2020-11-06,214.8610382080078,215.47569462031802,209.3963509860523,213.45884548218757,25231900
2020-11-09,209.74212646484375,219.08683089312086,209.25232687398287,215.5525596748849,44395000
2020-11-10,202.6543426513672,207.92695287520905,201.4154309967941,206.00614961539188,44045100
2020-11-11,207.9749755859375,209.40596463350337,203.79722264006887,203.97970129421734,29440800
2020-11-12,206.908935546875,210.43360787323175,205.96774602530164,208.60885058483515,21593900
2020-11-13,207.9365997314453,208.81056893399042,205.67966417165508,207.79254531545183,18621100
2020-11-16,208.6280517578125,209.11786599098707,206.02537142510928,206.3615032186207,24953300
2020-11-17,205.9677276611328,209.06020724200425,205.6027703741667,207.54278565365732,24154100
2020-11-18,203.25228881835938,207.19061130141648,203.10784261839467,205.72697502743802,28372800
2020-11-19,204.54261779785156,205.1299971537273,202.14495163509352,203.54119160883235,24792700
2020-11-20,202.58792114257812,205.38037200297697,202.21238444489782,204.33079696240046,22843100
2020-11-23,202.3182830810547,204.41743292643147,200.4405998035543,203.1271290016807,25683500
2020-11-24,205.92921447753906,206.30475112641128,201.1146345212634,201.8175590808587,33979700
2020-11-25,205.9388427734375,207.30618174725083,204.58114236322032,207.13286391770782,21012900
2020-11-27,207.2484130859375,208.24985398548446,206.10254065901964,206.88251498562033,14512200
2020-11-30,206.13140869140625,206.79580830398947,203.02117983205866,206.16029499226073,33064800
2020-12-01,208.1920928955078,209.26093033599784,205.43815230875452,206.55512379907677,30904500
2020-12-02,207.38323974609375,207.47953723512032,204.90855296179697,206.9114202514917,23724500
2020-12-03,206.2951202392578,208.35575980273816,205.72698865711277,206.65139444216604,25120900
2020-12-04,206.41065979003906,207.39283815478925,205.2744113498514,206.27585214726403,24666000
2020-12-07,206.34326171875,207.54690671025475,205.0914826819307,206.42029676135814,24620000
2020-12-08,207.9994659423828,208.90460927264132,204.99517292529603,206.03512389881018,23284100
2020-12-09,203.94561767578125,207.24841259932364,203.37750074554612,207.18101611768634,32440600
2020-12-10,202.7130584716797,205.17812081374072,202.55898840206825,203.91670334127437,26733300
2020-12-11,205.35145568847656,205.40924298908126,201.35536026649135,202.26050363451907,30979400
2020-12-14,206.25660705566406,208.1920776453613,204.9855655587694,205.1974082570739,28798400
2020-12-15,206.189208984375,207.43136416672996,204.36929832147732,207.19063516532586,27000600
2020-12-16,211.14820861816406,211.94743062086658,206.75731423126035,206.78620053436381,35023300
2020-12-17,211.2830047607422,212.69849230747425,209.83863091247932,211.71631397663495,32515800
2020-12-18,210.48379516601562,211.54300859413542,208.0091088009451,210.48379516601562,63354900
2020-12-21,214.33544921875,215.6931641802954,209.2223680794521,209.4823594895829,37181900
2020-12-22,215.6354217529297,217.26275222199794,213.62293074252594,214.4317766950902,22612200
2020-12-23,212.8236846923828,215.26948470957183,212.61184201062653,214.83617547613625,18699600
2020-12-24,214.48953247070312,215.3176407932119,212.99700977755072,213.20885246653657,10550600
2020-12-28,216.6175994873047,217.64791201293795,214.74954001310914,216.12650290192232,17933500
2020-12-29,215.83763122558594,218.755265742417,215.28877670598004,217.91753346320803,17403200
2020-12-30,213.4591827392578,217.26271217529563,213.25697863485422,216.87753701202428,20272300
2020-12-31,214.17172241210938,214.730215318241,211.53332792995565,213.47842188676867,20942100
