Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,
2020-01-02,28.68400001525879,28.713333129882812,28.11400032043457,28.299999237060547,142981500
2020-01-03,29.534000396728516,30.266666412353516,29.128000259399414,29.366666793823242,266677500
2020-01-06,30.1026668548584,30.104000091552734,29.333332061767578,29.364667892456055,151995000
2020-01-07,31.270666122436523,31.441999435424805,30.224000930786133,30.760000228881836,268231500
2020-01-08,32.80933380126953,33.232666015625,31.215333938598633,31.579999923706055,467164500
2020-01-09,32.089332580566406,33.253334045410156,31.524667739868164,33.13999938964844,426606000
2020-01-10,31.876667022705078,32.3293342590332,31.579999923706055,32.11933135986328,194392500
2020-01-13,34.990665435791016,35.04199981689453,32.79999923706055,32.900001525878906,397764000
2020-01-14,35.861331939697266,36.49399948120117,34.99333190917969,36.284000396728516,434943000
2020-01-15,34.56666564941406,35.85599899291992,34.452667236328125,35.31733322143555,260532000
2020-01-16,34.232666015625,34.297332763671875,32.81133270263672,32.91666793823242,326050500
2020-01-17,34.03333282470703,34.37799835205078,33.54399871826172,33.840667724609375,204436500
2020-01-21,36.47999954223633,36.571998596191406,35.227333068847656,35.349998474121094,267052500
2020-01-22,37.97066879272461,39.633331298828125,37.27333450317383,38.125999450683594,470535000
2020-01-23,38.14666748046875,38.79999923706055,37.040000915527344,37.616668701171875,294765000
2020-01-24,37.654666900634766,38.25733184814453,36.95066833496094,38.04199981689453,215304000
2020-01-27,37.201332092285156,37.62933349609375,35.95199966430664,36.132667541503906,204121500
2020-01-28,37.793331146240234,38.45399856567383,37.2053337097168,37.89933395385742,176827500
2020-01-29,38.732666015625,39.31999969482422,37.82866668701172,38.37933349609375,267022500
2020-01-30,42.72066879272461,43.391998291015625,41.20000076293945,42.16133117675781,435085500
2020-01-31,43.371334075927734,43.53333282470703,42.167999267578125,42.66666793823242,235789500
2020-02-03,52.0,52.409332275390625,44.90133285522461,44.91266632080078,705975000
2020-02-04,59.137332916259766,64.59933471679688,55.59199905395508,58.86399841308594,914082000
2020-02-05,48.97999954223633,56.39866638183594,46.94066619873047,54.88399887084961,726357000
2020-02-06,49.930667877197266,53.05533218383789,45.79999923706055,46.66133117675781,598212000
2020-02-07,49.871334075927734,51.31666564941406,48.66666793823242,48.70333480834961,255952500
2020-02-10,51.41866683959961,54.66600036621094,50.15999984741211,53.33333206176758,370338000
2020-02-11,51.62533187866211,52.23400115966797,50.53333282470703,51.25266647338867,175462500
2020-02-12,51.15266799926758,52.650001525878906,50.891334533691406,51.858001708984375,180337500
2020-02-13,53.599998474121094,54.53333282470703,49.0,49.45600128173828,394339500
2020-02-14,53.33533477783203,54.198001861572266,52.366668701171875,52.4813346862793,235405500
2020-02-18,57.22666549682617,57.33333206176758,55.490665435791016,56.106666564941406,245725500
2020-02-19,61.16133117675781,62.98533248901367,60.06800079345703,61.56666564941406,381345000
2020-02-20,59.96066665649414,60.79999923706055,57.3293342590332,60.79666519165039,264523500
2020-02-21,60.06666564941406,60.87066650390625,58.6966667175293,60.46533203125,214722000
2020-02-24,55.58599853515625,57.56666564941406,54.813331604003906,55.93333435058594,227883000
2020-02-25,53.32733154296875,57.106666564941406,52.46666717529297,56.599998474121094,259357500
2020-02-26,51.91999816894531,54.22066879272461,51.740665435791016,52.16666793823242,211282500
2020-02-27,45.266666412353516,49.31800079345703,44.599998474121094,48.66666793823242,364158000
2020-02-28,44.53266525268555,46.03466796875,40.768001556396484,41.97999954223633,363343500
2020-03-02,49.574668884277344,49.5793342590332,45.77799987792969,47.41733169555664,302925000
2020-03-03,49.70066833496094,53.798667907714844,47.740665435791016,53.66666793823242,386760000
2020-03-04,49.96666717529297,51.10133361816406,48.31533432006836,50.930667877197266,225735000
2020-03-05,48.30266571044922,49.71666717529297,47.871334075927734,48.2513313293457,162790500
2020-03-06,46.89866638183594,47.133331298828125,45.61800003051758,46.0,189943500
2020-03-09,40.53333282470703,44.20000076293945,40.33333206176758,40.35933303833008,256105500
2020-03-10,43.02199935913086,44.53333282470703,40.53333282470703,43.96200180053711,233916000
2020-03-11,42.28200149536133,43.571998596191406,40.866668701171875,42.68000030517578,199837500
2020-03-12,37.369998931884766,39.633331298828125,36.41666793823242,38.72600173950195,283636500
2020-03-13,36.44133377075195,40.50466537475586,33.46666717529297,39.66666793823242,339604500
2020-03-16,29.67133331298828,32.9913330078125,29.47800064086914,31.299999237060547,307342500
2020-03-17,28.68000030517578,31.456666946411133,26.399999618530273,29.333999633789062,359919000
2020-03-18,24.08133316040039,26.99066734313965,23.367332458496094,25.933332443237305,356793000
2020-03-19,28.50933265686035,30.133333206176758,23.8973331451416,24.979999542236328,452932500
2020-03-20,28.50200080871582,31.799999237060547,28.38599967956543,29.213333129882812,424282500
2020-03-23,28.952667236328125,29.46666717529297,27.366666793823242,28.906667709350586,246817500
2020-03-24,33.66666793823242,34.24599838256836,31.600000381469727,31.81999969482422,343428000
2020-03-25,35.95000076293945,37.133331298828125,34.07400131225586,36.349998474121094,318340500
2020-03-26,35.21066665649414,37.33333206176758,34.150001525878906,36.49266815185547,260710500
2020-03-27,34.29066848754883,35.0533332824707,32.935333251953125,33.66666793823242,215661000
2020-03-30,33.47533416748047,34.44333267211914,32.7486686706543,34.017333984375,179971500
2020-03-31,34.93333435058594,36.19733428955078,33.133331298828125,33.41666793823242,266572500
2020-04-01,32.104000091552734,34.26333236694336,31.67333221435547,33.599998474121094,200298000
2020-04-02,30.29800033569336,32.95066833496094,29.760000228881836,32.068668365478516,297876000
2020-04-03,32.000667572021484,34.36600112915039,31.22599983215332,33.96666717529297,338431500
2020-04-06,34.41600036621094,34.733333587646484,33.19733428955078,34.08000183105469,223527000
2020-04-07,36.36333465576172,37.66666793823242,35.48933410644531,36.33333206176758,268797000
2020-04-08,36.589332580566406,37.14733123779297,35.55533218383789,36.9466667175293,189840000
2020-04-09,38.20000076293945,38.345333099365234,37.14066696166992,37.4726676940918,204750000
2020-04-13,43.39666748046875,43.46666717529297,38.70199966430664,39.34400177001953,337131000
2020-04-14,47.32600021362305,49.45866775512695,46.1619987487793,46.597999572753906,458647500
2020-04-15,48.65533447265625,50.20866775512695,47.33333206176758,49.46666717529297,353655000
2020-04-16,49.680667877197266,50.630001068115234,47.11466598510742,47.79600143432617,309868500
2020-04-17,50.259334564208984,51.663333892822266,49.84400177001953,51.48533248901367,196923000
2020-04-20,49.75733184814453,51.03799819946289,47.48066711425781,48.8466682434082,221199000
2020-04-21,45.781333923339844,50.22200012207031,44.919334411621094,48.67466735839844,303136500
2020-04-22,48.807334899902344,48.93333435058594,45.91400146484375,46.93199920654297,212482500
2020-04-23,47.04199981689453,48.93333435058594,46.87533187866211,48.50666809082031,198550500
2020-04-24,48.34333419799805,48.71533203125,46.54533386230469,47.387332916259766,198180000
2020-04-27,53.25,53.29933166503906,49.0,49.17399978637695,310221000
2020-04-28,51.27466583251953,53.66666793823242,50.44599914550781,53.042667388916016,228330000
2020-04-29,53.367332458496094,53.54666519165039,52.21066665649414,52.678001403808594,243240000
2020-04-30,52.12533187866211,57.987998962402344,50.900001525878906,57.01266860961914,427078500
2020-05-01,46.75466537475586,51.518001556396484,45.5359992980957,50.33333206176758,487977000
2020-05-04,50.74599838256836,50.79999923706055,46.53333282470703,46.733333587646484,288556500
2020-05-05,51.2140007019043,53.26133346557617,50.8120002746582,52.65266799926758,254875500
2020-05-06,52.172000885009766,52.6533317565918,50.740665435791016,51.766666412353516,166848000
2020-05-07,52.00266647338867,53.09333419799805,51.4900016784668,51.81399917602539,172915500
2020-05-08,54.62799835205078,54.93333435058594,52.46733474731445,52.917999267578125,241297500
2020-05-11,54.08599853515625,54.93333435058594,52.33333206176758,52.70066833496094,247794000
2020-05-12,53.96066665649414,56.21933364868164,53.866668701171875,55.133331298828125,238603500
2020-05-13,52.73066711425781,55.06666564941406,50.88666534423828,54.72200012207031,285982500
2020-05-14,53.55533218383789,53.557334899902344,50.93333435058594,52.0,205233000
2020-05-15,53.27799987792969,53.66999816894531,52.436668395996094,52.689998626708984,157776000
2020-05-18,54.242000579833984,55.64799880981445,53.59199905395508,55.185333251953125,174987000
2020-05-19,53.867332458496094,54.80466842651367,53.73866653442383,54.34466552734375,144547500
2020-05-20,54.37066650390625,55.06666564941406,54.119998931884766,54.70000076293945,109639500
2020-05-21,55.17333221435547,55.5,53.06666564941406,54.400001525878906,183819000
2020-05-22,54.45866775512695,55.45199966430664,54.133331298828125,54.81133270263672,149812500
2020-05-26,54.591331481933594,55.63999938964844,54.38066864013672,55.633331298828125,121345500
2020-05-27,54.68199920654297,55.180667877197266,52.33333206176758,54.7239990234375,173242500
2020-05-28,53.72066879272461,54.983333587646484,53.44599914550781,54.23400115966797,108834000
2020-05-29,55.66666793823242,55.66666793823242,53.61399841308594,53.91666793823242,176467500
2020-06-01,59.87333297729492,59.93333435058594,56.939998626708984,57.20000076293945,224092500
2020-06-02,58.770668029785156,60.57733154296875,58.06666564941406,59.64666748046875,203484000
2020-06-03,58.86399841308594,59.862667083740234,58.67333221435547,59.20800018310547,119242500
2020-06-04,57.62533187866211,59.71666717529297,57.229331970214844,59.32533264160156,133315500
2020-06-05,59.04399871826172,59.10133361816406,57.746665954589844,58.522666931152344,117178500
2020-06-08,63.327999114990234,63.33333206176758,60.61066818237305,61.266666412353516,212620500
2020-06-09,62.711334228515625,63.62933349609375,61.595333099365234,62.66733169555664,170823000
2020-06-10,68.336669921875,68.49866485595703,65.5,66.12533569335938,278451000
2020-06-11,64.85600280761719,67.9306640625,64.80000305175781,66.01333618164062,238747500
2020-06-12,62.35200119018555,65.8653335571289,60.84000015258789,65.33333587646484,251451000
2020-06-15,66.05999755859375,66.5893325805664,60.56666564941406,61.18600082397461,235458000
2020-06-16,65.47533416748047,67.52532958984375,64.15933227539062,67.4566650390625,210766500
2020-06-17,66.11933135986328,67.0,65.50466918945312,65.84733581542969,148362000
2020-06-18,66.9306640625,67.94667053222656,66.2979965209961,66.86666870117188,146278500
2020-06-19,66.72666931152344,67.73133087158203,66.0893325805664,67.51866912841797,130195500
2020-06-22,66.28800201416016,67.2586669921875,66.00133514404297,66.663330078125,95436000
2020-06-23,66.78533172607422,67.46666717529297,66.267333984375,66.59200286865234,95479500
2020-06-24,64.0566635131836,66.72533416748047,63.542667388916016,66.27400207519531,164394000
2020-06-25,65.73200225830078,65.73200225830078,62.47666549682617,63.61800003051758,138817500
2020-06-26,63.982666015625,66.33333587646484,63.65800094604492,66.31866455078125,132823500
2020-06-29,67.29000091552734,67.33333587646484,63.23466873168945,64.60066986083984,135396000
2020-06-30,71.98733520507812,72.51266479492188,66.91533660888672,67.0999984741211,253777500
2020-07-01,74.64199829101562,75.68866729736328,72.03333282470703,72.19999694824219,199903500
2020-07-02,80.57733154296875,81.86666870117188,79.04000091552734,81.43199920654297,258751500
2020-07-06,91.43866729736328,91.85266876220703,84.40266418457031,85.11266326904297,308548500
2020-07-07,92.65733337402344,95.30000305175781,89.11399841308594,93.6673355102539,322345500
2020-07-08,91.05867004394531,94.48400115966797,87.42266845703125,93.66666412353516,244669500
2020-07-09,92.9520034790039,93.90399932861328,90.08533477783203,93.1326675415039,175764000
2020-07-10,102.97666931152344,103.2613296508789,91.73400115966797,93.06666564941406,350064000
2020-07-13,99.80400085449219,119.66600036621094,98.0739974975586,110.5999984741211,584781000
2020-07-14,101.12000274658203,106.0,95.4000015258789,103.73332977294922,351271500
2020-07-15,103.06732940673828,103.33333587646484,97.13333129882812,102.86666870117188,245517000
2020-07-16,100.04266357421875,102.11399841308594,97.73332977294922,98.47733306884766,214512000
2020-07-17,100.05599975585938,102.50066375732422,99.33333587646484,100.89666748046875,139950000
2020-07-20,109.53333282470703,110.0,99.19999694824219,101.267333984375,256821000
2020-07-21,104.55733489990234,111.66666412353516,103.86666870117188,109.32866668701172,241608000
2020-07-22,106.15533447265625,108.4280014038086,104.13333129882812,106.5999984741211,212416500
2020-07-23,100.87133026123047,112.5999984741211,98.71800231933594,111.93000030517578,364927500
2020-07-24,94.46666717529297,97.66666412353516,91.10266876220703,94.40066528320312,290949000
2020-07-27,102.63999938964844,103.19599914550781,94.19999694824219,95.66666412353516,240730500
2020-07-28,98.43267059326172,104.3133316040039,98.29467010498047,100.26667022705078,237130500
2020-07-29,99.94066619873047,102.32066345214844,99.13333129882812,100.06666564941406,141403500
2020-07-30,99.16600036621094,100.8826675415039,98.06666564941406,99.19999694824219,114315000
2020-07-31,95.38400268554688,101.13666534423828,94.73200225830078,101.0,183123000
2020-08-03,99.0,100.65399932861328,96.29199981689453,96.61333465576172,132139500
2020-08-04,99.13333129882812,101.82733154296875,97.46666717529297,99.6673355102539,126225000
2020-08-05,99.00133514404297,99.98933410644531,97.88733673095703,99.53266906738281,74217000
2020-08-06,99.30533599853516,101.15399932861328,98.48400115966797,99.38866424560547,89884500
2020-08-07,96.84733581542969,99.98332977294922,94.33399963378906,99.96932983398438,133446000
2020-08-10,94.57133483886719,97.16666412353516,92.38933563232422,96.53333282470703,112834500
2020-08-11,91.6259994506836,94.66666412353516,91.0,93.06666564941406,129387000
2020-08-12,103.65066528320312,105.66666412353516,95.66666412353516,98.0,327441000
2020-08-13,108.06666564941406,110.07866668701172,104.48400115966797,107.4000015258789,306379500
2020-08-14,110.04733276367188,111.25333404541016,108.44266510009766,110.99933624267578,188664000
2020-08-17,122.3759994506836,123.05733489990234,111.52200317382812,111.80000305175781,303634500
2020-08-18,125.80599975585938,128.25999450683594,123.00733184814453,126.59933471679688,247117500
2020-08-19,125.23533630371094,127.4000015258789,122.74732971191406,124.33333587646484,183079500
2020-08-20,133.45533752441406,134.79933166503906,123.80400085449219,124.04533386230469,309177000
2020-08-21,136.6653289794922,139.69932556152344,135.00332641601562,136.3173370361328,322344000
2020-08-24,134.27999877929688,141.93333435058594,128.50132751464844,141.7519989013672,300954000
2020-08-25,134.8893280029297,135.19667053222656,131.1999969482422,131.65933227539062,159883500
2020-08-26,143.54466247558594,144.39999389648438,136.90866088867188,137.3333282470703,213591000
2020-08-27,149.25,153.0399932861328,142.8333282470703,145.36399841308594,355395000
2020-08-28,147.55999755859375,154.5659942626953,145.76800537109375,153.00799560546875,301218000
2020-08-31,166.10667419433594,166.7133331298828,146.70333862304688,148.20333862304688,355123200
2020-09-01,158.35000610351562,167.49667358398438,156.836669921875,167.3800048828125,269523300
